Time [s],Channel 0
863.301326560,1
863.489114720,0
863.559071040,1
863.785242080,0
863.801722240,1
863.805669120,0
863.880278720,1
863.910024960,0
863.917473920,1
863.925333760,0
864.141971680,1
864.165578240,0
864.297326880,1
864.567853760,0
864.595568480,1
864.681300320,0
864.879887200,1
864.885821920,0
865.174181760,1
865.183273760,0
865.309091360,1
865.372047680,0
865.401118560,1
865.443811840,0
865.936660000,1
865.942277280,0
865.955529280,1
865.999389280,0
866.277032640,1
866.354854400,0
866.478377120,1
866.556905760,0
866.602874880,1
866.713600640,0
867.230356800,1
867.264906880,0
867.393791840,1
867.423162400,0
867.931875840,1
867.943168640,0
867.992148800,1
868.014743040,0
868.318668000,1
868.386998400,0
868.413726240,1
868.547973600,0
869.316904800,1
869.445369920,0
869.457027360,1
869.468610240,0
869.471491040,1
869.524071200,0
870.331111680,1
870.426972320,0
871.311855520,1
871.431633760,0
872.323209600,1
872.530164480,0
873.315721280,1
873.432252640,0
874.322772160,1
874.431219200,0
875.310390400,1
875.528830240,0
876.334802080,1
876.418696480,0
877.317244000,1
877.516451360,0
878.316335840,1
878.524597600,0
879.313575200,1
879.620610080,0
880.309327360,1
880.614832800,0
881.307341440,1
881.631221440,0
882.315288480,1
882.629501760,0
883.312783680,1
883.433030080,0
884.313201440,1
884.824409760,0
885.312249280,1
885.421780640,0
886.312040640,1
886.430195520,0
886.434419840,1
886.448084640,0
887.308299840,1
887.425166080,0
888.299732480,1
888.442231040,0
889.309329120,1
889.412470400,0
889.548727680,1
889.574025120,0
889.625296640,1
889.634231360,0
890.302219680,1
890.420059520,0
891.307953280,1
891.422320800,0
891.530046880,1
891.578702400,0
891.646601600,1
891.660107680,0
892.304713280,1
892.383761280,0
892.397372480,1
892.445901920,0
892.491930080,1
892.502982560,0
892.675539680,1
892.700746400,0
893.233395360,1
893.288262080,0
893.302756320,1
893.385723200,0
893.403482720,1
893.472757120,0
893.564369120,1
893.575951360,0
893.619344160,1
893.739017120,0
894.200610880,1
894.212651840,0
894.299050080,1
894.383096000,0
894.391404320,1
894.473918880,0
894.502504640,1
894.532802400,0
894.723312960,1
894.737354400,0
894.825595040,1
894.851977920,0
895.060647520,1
895.070433760,0
895.281618400,1
895.386444960,0
895.391356960,1
895.453308160,0
895.581642560,1
895.587589600,0
895.745021760,1
895.750526240,0
895.927562720,1
896.005946240,0
896.281699360,1
896.342257440,0
896.350406720,1
896.469230560,0
896.495942080,1
896.532661760,0
897.061408800,1
897.093561600,0
897.303078080,1
897.357615840,0
897.371887040,1
897.380447840,0
897.398999200,1
897.464652160,0
897.480753280,1
897.485511680,0
898.196071680,1
898.208746240,0
898.237719840,1
898.245711680,0
898.297199360,1
898.351802400,0
898.387321440,1
898.433332320,0
899.076413120,1
899.082923840,0
899.327176640,1
899.333009120,0
899.365443840,1
899.376891520,0
899.383593440,1
899.446281440,0
900.343129120,1
900.435729120,0
900.476306240,1
900.485118880,0
901.329448160,1
901.426457920,0
902.339078400,1
902.425381120,0
903.318784480,1
903.528658880,0
904.312322880,1
904.420141600,0
905.316989440,1
905.420696160,0
906.330581120,1
906.417228800,0
907.316909120,1
907.521139040,0
908.318214080,1
908.516436640,0
909.322694240,1
909.423253280,0
910.302954880,1
910.419244480,0
911.312141440,1
911.511862400,0
912.315516160,1
912.426653920,0
913.316458400,1
913.418150560,0
914.330386880,1
914.423539200,0
915.232504480,1
915.240339840,0
915.306196160,1
915.417303040,0
916.306839040,1
916.419675520,0
917.306067680,1
917.533603520,0
918.304879680,1
918.515627680,0
919.310735360,1
919.511315680,0
920.306848480,1
920.534446880,0
921.146566080,1
921.150975360,0
921.285104320,1
921.433220320,0
921.886415040,1
921.950640320,0
922.098539840,1
922.146682240,0
922.171712480,1
922.187139200,0
922.301584800,1
922.588639520,0
922.700618080,1
922.704594400,0
923.059178720,1
923.126504160,0
923.296096160,1
923.532860480,0
924.138547360,1
924.167966400,0
924.241975360,1
924.247012000,0
924.304682400,1
924.540525600,0
924.600737280,1
924.711747520,0
924.748335680,1
924.787255520,0
924.849112480,1
924.906835520,0
925.309115520,1
925.382158240,0
925.401560800,1
925.549029920,0
925.980171680,1
925.988590400,0
926.089793440,1
926.144661280,0
926.170298720,1
926.184364960,0
926.277881280,1
926.282998400,0
926.295527680,1
926.381240160,0
926.406915360,1
926.432972800,0
926.508415680,1
926.542803040,0
926.658048480,1
926.666741920,0
926.671862080,1
926.700840800,0
926.894036320,1
926.902928640,0
926.993463200,1
927.007259040,0
927.015841600,1
927.022377600,0
927.294948800,1
927.349552480,0
927.363814720,1
927.376518240,0
927.381341920,1
927.424043040,0
927.527112000,1
927.563457600,0
927.731851360,1
927.743934560,0
927.775189440,1
927.782050080,0
927.983220640,1
928.025028160,0
928.053419680,1
928.118587520,0
928.250971360,1
928.265494400,0
928.296247040,1
928.391894880,0
928.494689280,1
928.537762880,0
929.265413280,1
929.339965600,0
929.372728800,1
929.449746240,0
929.480123840,1
929.542860480,0
930.310837920,1
930.418516000,0
930.904280320,1
930.912000000,0
931.302744160,1
931.427918080,0
931.436967360,1
931.544254720,0
932.345232320,1
932.420060000,0
933.334149120,1
933.446632480,0
934.332974400,1
934.431754080,0
935.326983360,1
935.429777760,0
936.319389920,1
936.419672800,0
937.317194400,1
937.514746240,0
938.322946400,1
938.529642240,0
939.304456960,1
939.626921280,0
940.304582880,1
940.613252000,0
941.316690080,1
941.509917600,0
942.303596960,1
942.623229440,0
943.305982080,1
943.417980800,0
944.310422560,1
944.799995200,0
945.309949600,1
945.416241920,0
946.313366560,1
946.417081760,0
947.304427360,1
947.408520800,0
948.316133600,1
948.433136960,0
949.307548480,1
949.431824320,0
950.315241120,1
950.428379360,0
951.305397120,1
951.393288640,0
952.303075520,1
952.405608800,0
953.194316800,1
953.218831200,0
953.300378880,1
953.425319680,0
954.169505120,1
954.192964480,0
954.307111680,1
954.363857440,0
954.373246560,1
954.431718720,0
955.296796160,1
955.480404640,0
956.203170240,1
956.230013600,0
956.242772640,1
956.427627840,0
956.480500320,1
956.488491680,0
956.561720160,1
956.567724480,0
957.298156320,1
957.429798080,0
957.501031840,1
957.528370240,0
957.656326720,1
957.667520160,0
957.881727360,1
957.885963040,0
958.175276160,1
958.203217760,0
958.212116000,1
958.223857760,0
958.304746880,1
958.444104480,0
958.478017760,1
958.487821280,0
958.959426880,1
958.961843360,0
959.108674560,1
959.126589760,0
959.134999840,1
959.140841920,0
959.310149600,1
959.350756320,0
959.393740320,1
959.424607360,0
959.473507360,1
959.518216320,0
960.303114560,1
960.446389440,0
961.310101440,1
961.324543360,0
961.340140800,1
961.349783520,0
961.357104000,1
961.433194560,0
962.337077920,1
962.346647200,0
962.352442400,1
962.438115200,0
963.312169280,1
963.520686240,0
964.330684800,1
964.431386880,0
965.308345120,1
965.426858560,0
966.342411680,1
966.438814400,0
967.322659520,1
967.515243040,0
968.325149120,1
968.510799200,0
969.317768480,1
969.411480640,0
970.328145280,1
970.425358560,0
971.313275840,1
971.521324320,0
972.308215360,1
972.414632480,0
973.303929280,1
973.428803520,0
974.318910880,1
974.418957920,0
975.319042560,1
975.432390720,0
976.306813280,1
976.411353440,0
977.301559520,1
977.526414400,0
978.311345760,1
978.526472960,0
978.636567200,1
978.659607200,0
979.303821760,1
979.519027200,0
980.301026880,1
980.517049760,0
981.307926720,1
981.410266080,0
982.307925440,1
982.513693760,0
983.029843200,1
983.036666880,0
983.304283200,1
983.414551680,0
984.299582560,1
984.541020320,0
984.987936160,1
985.020600320,0
985.163350240,1
985.184598240,0
985.289580000,1
985.385624640,0
985.395847360,1
985.433086240,0
985.901914880,1
985.945691680,0
986.294854080,1
986.423513280,0
986.477747200,1
986.485460960,0
986.490971360,1
986.562087200,0
986.653794880,1
986.683495680,0
986.849520640,1
986.856182560,0
986.907829120,1
986.995023200,0
986.999086080,1
987.071966400,0
987.088388160,1
987.168884800,0
987.301363840,1
987.424972000,0
987.469750080,1
987.532465760,0
987.658489920,1
987.693060160,0
987.727980480,1
987.732564800,0
987.847889600,1
987.952628160,0
988.171271840,1
988.192448000,0
988.305398400,1
988.594664960,0
989.062574720,1
989.071438400,0
989.311317440,1
989.401791680,0
989.421915200,1
989.459324000,0
989.493024640,1
989.553518560,0
989.562416640,1
989.652370240,0
989.663363680,1
989.670839680,0
989.676327680,1
989.691658240,0
989.943905600,1
989.958680000,0
990.201381120,1
990.207665600,0
990.218756320,1
990.226976160,0
990.367065600,1
990.372798240,0
990.391735360,1
990.426496160,0
990.782127200,1
990.786177600,0
991.325813920,1
991.358721120,0
991.388081600,1
991.416979360,0
991.467184640,1
991.548989120,0
991.639184480,1
991.641529280,0
992.297657280,1
992.348446560,0
992.367653760,1
992.431221280,0
992.763488480,1
992.797046400,0
993.291299200,1
993.434784960,0
993.880000000,1
993.925475840,0
993.980353600,1
993.992224160,0
994.325421440,1
994.461957120,0
995.323109120,1
995.520484640,0
996.333816160,1
996.433476480,0
997.315584320,1
997.517071840,0
998.312288000,1
998.528687200,0
999.322520640,1
999.614156160,0
1000.317334400,1
1000.611946080,0
1001.314955040,1
1001.613494880,0
1002.302210080,1
1002.622373120,0
1003.313306240,1
1003.424140160,0
1004.308189600,1
1004.819075040,0
1005.306237440,1
1005.437676640,0
1006.319346240,1
1006.419839520,0
1007.306042240,1
1007.428030560,0
1008.304720480,1
1008.413644640,0
1009.312559200,1
1009.423734080,0
1010.304144640,1
1010.442329280,0
1011.300009120,1
1011.420510560,0
1011.460498400,1
1011.491475040,0
1012.305690560,1
1012.400835520,0
1012.601526880,1
1012.619337280,0
1013.290546240,1
1013.417506400,0
1014.295072160,1
1014.419677920,0
1015.299202080,1
1015.539221440,0
1015.987832640,1
1015.999545440,0
1016.011384960,1
1016.044500960,0
1016.305209280,1
1016.561686080,0
1016.637266400,1
1016.663505920,0
1016.996466720,1
1017.037933280,0
1017.304912000,1
1017.441158400,0
1017.549209280,1
1017.561499520,0
1017.647127200,1
1017.678201920,0
1017.731644000,1
1017.742578400,0
1018.248086720,1
1018.254792800,0
1018.300548000,1
1018.451021440,0
1018.751114400,1
1018.774898240,0
1018.865421760,1
1018.920193920,0
1018.979893920,1
1018.997812320,0
1019.008004480,1
1019.019303040,0
1019.047709120,1
1019.094218240,0
1019.165669600,1
1019.169050720,0
1019.271467040,1
1019.348761280,0
1019.399394720,1
1019.458660160,0
1019.467473760,1
1019.473578240,0
1019.747963360,1
1019.753279040,0
1019.763526720,1
1019.770904640,0
1020.145283680,1
1020.150873120,0
1020.296635040,1
1020.412466880,0
1020.499613280,1
1020.554113440,0
1020.683109760,1
1020.703128960,0
1020.759924800,1
1020.794577120,0
1020.804884320,1
1020.809726240,0
1020.841167520,1
1020.852026080,0
1020.987633120,1
1021.009447040,0
1021.299072000,1
1021.432112160,0
1022.055289760,1
1022.070658720,0
1022.304270880,1
1022.462441280,0
1023.306434080,1
1023.524003680,0
1024.298420000,1
1024.419653280,0
1024.832388000,1
1024.842980000,0
1025.094948160,1
1025.100308640,0
1025.302703200,1
1025.470058240,0
1025.531272480,1
1025.564572640,0
1025.610104320,1
1025.635854560,0
1025.643821280,1
1025.672455840,0
1026.303037920,1
1026.449514720,0
1027.310352800,1
1027.543109600,0
1028.313616640,1
1028.545190560,0
1029.311240000,1
1029.417573120,0
1030.307428960,1
1030.414760800,0
1031.309543840,1
1031.521873760,0
1032.311188640,1
1032.422058240,0
1033.322252160,1
1033.415227840,0
1034.329293280,1
1034.419100960,0
1035.317349440,1
1035.413198560,0
1036.307536800,1
1036.424001280,0
1037.315926560,1
1037.532881760,0
1038.308519200,1
1038.521637120,0
1039.314689120,1
1039.510452480,0
1040.305530080,1
1040.523583680,0
1041.303493280,1
1041.424181440,0
1042.304798720,1
1042.527477280,0
1043.308872320,1
1043.437411200,0
1044.303241120,1
1044.535395040,0
1045.315408320,1
1045.425352160,0
1046.308809280,1
1046.523181120,0
1047.293564960,1
1047.479146720,0
1048.306952000,1
1048.525684960,0
1048.749220800,1
1048.759228000,0
1049.306241760,1
1049.556148480,0
1049.762449120,1
1049.789634720,0
1050.312144960,1
1050.410215680,0
1050.827370080,1
1050.851277760,0
1051.180864480,1
1051.191782080,0
1051.205249280,1
1051.235053760,0
1051.298489920,1
1051.537263680,0
1052.239939680,1
1052.273659200,0
1052.299646880,1
1052.455465280,0
1053.299096320,1
1053.453343840,0
1053.501094080,1
1053.630892000,0
1053.970723680,1
1053.989758080,0
1053.998798560,1
1054.028391040,0
1054.287949920,1
1054.380343840,0
1054.411786720,1
1054.519281600,0
1054.699441600,1
1054.750761440,0
1055.109528640,1
1055.153918080,0
1055.309396800,1
1055.465647040,0
1056.325443840,1
1056.470667840,0
1057.300713600,1
1057.547728000,0
1057.759493440,1
1057.785942720,0
1058.302933760,1
1058.563010080,0
1059.196287200,1
1059.219089600,0
1059.305338080,1
1059.615980960,0
1060.346780160,1
1060.622553600,0
1061.311287680,1
1061.634075520,0
1062.076691840,1
1062.081791680,0
1062.315424320,1
1062.613088160,0
1063.300210400,1
1063.438590400,0
1064.320496000,1
1064.818504960,0
1065.309235360,1
1065.433718720,0
1066.306725760,1
1066.411907040,0
1067.309360960,1
1067.413471200,0
1068.306219040,1
1068.413691840,0
1069.326147840,1
1069.409264960,0
1070.301123680,1
1070.480885760,0
1070.644522720,1
1070.656101760,0
1070.677599520,1
1070.752582560,0
1070.839428640,1
1070.931144480,0
1070.978357440,1
1070.989185760,0
1071.100257440,1
1071.111657440,0
1071.313546240,1
1071.408833760,0
1072.308633440,1
1072.406748960,0
1073.249516160,1
1073.282723200,0
1073.295871200,1
1073.426581600,0
1074.306196000,1
1074.427743200,0
1074.969306400,1
1074.983114560,0
1074.993532960,1
1075.020772000,0
1075.306690720,1
1075.410725920,0
1076.299727520,1
1076.405737600,0
1077.046385440,1
1077.055809440,0
1077.189606400,1
1077.209245280,0
1077.234952160,1
1077.409825280,0
1078.296060000,1
1078.467297760,0
1078.846609760,1
1078.874964800,0
1079.315899840,1
1079.442536320,0
1079.456450400,1
1079.474697120,0
1079.560759840,1
1079.601300480,0
1079.911081280,1
1079.947459840,0
1080.187136480,1
1080.210173120,0
1080.216727680,1
1080.226161920,0
1080.299357280,1
1080.439315040,0
1080.478507040,1
1080.481382560,0
1080.911639680,1
1080.933699680,0
1081.016772960,1
1081.021444800,0
1081.128083200,1
1081.162128160,0
1081.298965920,1
1081.426023360,0
1081.437298880,1
1081.470162080,0
1081.658263680,1
1081.686256480,0
1081.758543200,1
1081.805388960,0
1081.931153760,1
1081.945002080,0
1081.950645280,1
1081.960387520,0
1081.971319040,1
1081.983619840,0
1082.302276000,1
1082.459909120,0
1082.551420800,1
1082.559708000,0
1082.573461920,1
1082.601255360,0
1082.771428320,1
1082.784128000,0
1083.153037440,1
1083.164444800,0
1083.272516800,1
1083.369809920,0
1083.466322560,1
1083.521937920,0
1083.528634880,1
1083.543473280,0
1083.913798080,1
1083.917030880,0
1084.031932960,1
1084.099161120,0
1084.172341280,1
1084.180715200,0
1084.354690240,1
1084.384690880,0
1084.396232640,1
1084.412736000,0
1084.771078400,1
1084.775204640,0
1084.846533440,1
1084.880712480,0
1084.996048000,1
1084.999449120,0
1085.316733760,1
1085.370505440,0
1085.397455840,1
1085.463432320,0
1086.298999680,1
1086.349060480,0
1086.378803520,1
1086.481273600,0
1087.301714080,1
1087.527181760,0
1088.319674080,1
1088.522471680,0
1089.294430560,1
1089.424647040,0
1090.303146560,1
1090.440552160,0
1090.771694720,1
1090.784912800,0
1090.866358720,1
1090.876818880,0
1091.316630880,1
1091.513187840,0
1092.311813120,1
1092.410497600,0
1093.308147360,1
1093.432360160,0
1094.312237920,1
1094.415140480,0
1095.317729920,1
1095.418780000,0
1096.306382720,1
1096.415002560,0
1097.311191360,1
1097.505131840,0
1098.309091520,1
1098.513753440,0
1099.309624640,1
1099.513343200,0
1100.313496000,1
1100.519773120,0
1101.298334080,1
1101.425104320,0
1102.307504480,1
1102.524975520,0
1103.304543680,1
1103.418175200,0
1104.304840480,1
1104.521252000,0
1105.313170880,1
1105.430452160,0
1105.610580000,1
1105.621981280,0
1106.296507680,1
1106.515099200,0
1107.318834560,1
1107.415372640,0
1107.967051840,1
1108.006969120,0
1108.297878560,1
1108.517407680,0
1108.619016160,1
1108.633089440,0
1108.827725120,1
1108.834779040,0
1109.296232480,1
1109.505040640,0
1110.030579680,1
1110.036545280,0
1110.067853440,1
1110.121986720,0
1110.270667680,1
1110.412805280,0
1110.579527520,1
1110.637215680,0
1110.664315040,1
1110.687508000,0
1110.933326720,1
1110.981473600,0
1111.297975520,1
1111.349199360,0
1111.497582400,1
1111.514724800,0
1111.652370400,1
1111.701946240,0
1111.746692160,1
1111.750885920,0
1111.791516160,1
1111.873415360,0
1112.048952960,1
1112.058145280,0
1112.102528640,1
1112.123644320,0
1112.290825280,1
1112.350080320,0
1112.402502560,1
1112.442266880,0
1112.847683680,1
1112.857006240,0
1113.019836160,1
1113.076970400,0
1113.291225600,1
1113.434885600,0
1113.505177120,1
1113.514991840,0
1113.523798720,1
1113.579225600,0
1113.585385600,1
1113.598116800,0
1113.609222240,1
1113.614832800,0
1113.625479040,1
1113.632816320,0
1113.643129600,1
1113.657389440,0
1113.741762560,1
1113.759030560,0
1113.806476960,1
1113.854226400,0
1114.169046880,1
1114.176388160,0
1114.295500000,1
1114.422800320,0
1114.487250240,1
1114.536840160,0
1114.544005600,1
1114.617728000,0
1114.702600480,1
1114.711975680,0
1115.245838720,1
1115.250850240,0
1115.299299200,1
1115.322725920,0
1115.416643360,1
1115.433947200,0
1115.495061760,1
1115.573969280,0
1115.582200160,1
1115.591292960,0
1115.642000960,1
1115.654242080,0
1115.683565760,1
1115.691607840,0
1116.295128960,1
1116.339763520,0
1116.395135040,1
1116.435826560,0
1117.289575680,1
1117.438239200,0
1117.451856000,1
1117.480466560,0
1117.489540320,1
1117.548364320,0
1118.299614080,1
1118.562133280,0
1119.295897920,1
1119.625561440,0
1120.304203680,1
1120.615068000,0
1121.315776640,1
1121.527292320,0
1122.310539840,1
1122.603713760,0
1123.311181920,1
1123.446904960,0
1124.315867040,1
1124.824876960,0
1125.319383680,1
1125.438099840,0
1126.312393280,1
1126.439963520,0
1127.303168960,1
1127.420276480,0
1128.324247360,1
1128.422182080,0
1129.302374720,1
1129.415912000,0
1130.305095840,1
1130.430230080,0
1131.306887040,1
1131.430918240,0
1132.313711360,1
1132.428680800,0
1133.302031360,1
1133.425944480,0
1134.303541600,1
1134.427683520,0
1135.303996480,1
1135.426953440,0
1136.311724000,1
1136.440246080,0
1137.309090080,1
1137.425892160,0
1138.299671520,1
1138.421587040,0
1139.305886880,1
1139.413961760,0
1140.105787520,1
1140.129493600,0
1140.304119040,1
1140.420424000,0
1141.253345760,1
1141.283488960,0
1141.292384480,1
1141.427297600,0
1141.457936000,1
1141.466261280,0
1142.293967040,1
1142.419635360,0
1142.754321760,1
1142.771954240,0
1142.971005120,1
1143.003788960,0
1143.303342720,1
1143.563619840,0
1143.567608320,1
1143.581261600,0
1143.694307840,1
1143.776522880,0
1143.969293600,1
1144.013927360,0
1144.299784800,1
1144.435684640,0
1144.648245760,1
1144.662747520,0
1144.829785440,1
1144.854989440,0
1144.910681120,1
1144.919958880,0
1145.011225920,1
1145.015425760,0
1145.299162240,1
1145.433595040,0
1145.524710560,1
1145.554964160,0
1146.297137280,1
1146.415730560,0
1146.703010560,1
1146.737006560,0
1147.290598080,1
1147.570781600,0
1148.300651360,1
1148.550660800,0
1149.312075040,1
1149.431661280,0
1149.442694080,1
1149.465828800,0
1150.300949600,1
1150.437124800,0
1151.294454560,1
1151.526555360,0
1152.322426720,1
1152.423411360,0
1153.322269920,1
1153.415917120,0
1154.306776960,1
1154.418532160,0
1155.304995200,1
1155.430295840,0
1156.302174400,1
1156.427380960,0
1157.315038720,1
1157.552728320,0
1158.315851840,1
1158.525283360,0
1159.309743040,1
1159.504654880,0
1160.315013920,1
1160.523292640,0
1161.309281120,1
1161.415621600,0
1162.308409280,1
1162.504506080,0
1163.309549760,1
1163.417846880,0
1164.287921920,1
1164.537266720,0
1165.309339840,1
1165.428975360,0
1166.310465760,1
1166.515521760,0
1167.304071680,1
1167.410293920,0
1168.311717920,1
1168.512240320,0
1169.290457440,1
1169.528759040,0
1170.304190720,1
1170.416768960,0
1171.304429760,1
1171.510813440,0
1172.299774880,1
1172.409356160,0
1173.295043040,1
1173.546457760,0
1173.555502720,1
1173.572890560,0
1173.719603200,1
1173.723538720,0
1173.745044800,1
1173.784859360,0
1174.294880320,1
1174.444513440,0
1174.486253600,1
1174.560777760,0
1174.909610240,1
1174.947662720,0
1175.293152160,1
1175.411746240,0
1175.832187840,1
1175.880004320,0
1176.036430720,1
1176.100780960,0
1176.293048480,1
1176.428732800,0
1176.488171680,1
1176.500581280,0
1176.512937920,1
1176.520546080,0
1176.530182880,1
1176.534089120,0
1176.673282240,1
1176.677996160,0
1176.788263200,1
1176.858472800,0
1176.991559520,1
1177.010729920,0
1177.051329120,1
1177.062503520,0
1177.188314080,1
1177.223132800,0
1177.298147360,1
1177.448354080,0
1177.491600800,1
1177.555711360,0
1178.213750560,1
1178.237414560,0
1178.286600320,1
1178.353181120,0
1178.396495680,1
1178.403702560,0
1178.413694080,1
1178.472109440,0
1178.489746080,1
1178.599266080,0
1178.605632960,1
1178.614090240,0
1179.170775840,1
1179.217737440,0
1179.298895360,1
1179.342158080,0
1179.372681760,1
1179.395851520,0
1179.472995360,1
1179.525156320,0
1179.538655200,1
1179.635008800,0
1179.652059520,1
1179.677332480,0
1179.686391200,1
1179.694001120,0
1180.103950400,1
1180.109685760,0
1180.306009920,1
1180.464753760,0
1180.505739840,1
1180.560276640,0
1180.575346560,1
1180.634842240,0
1181.306142240,1
1181.520728000,0
1181.529317600,1
1181.561502400,0
1181.589905280,1
1181.645776960,0
1181.776076160,1
1181.787519840,0
1182.293821760,1
1182.380534080,0
1182.406291520,1
1182.478158560,0
1182.492571840,1
1182.500673280,0
1182.504919680,1
1182.521489760,0
1182.527770720,1
1182.634418560,0
1183.322539040,1
1183.339650240,0
1183.357056480,1
1183.434026240,0
1184.339247200,1
1184.817606720,0
1185.319119520,1
1185.418396800,0
1186.301726400,1
1186.418252960,0
1187.303280320,1
1187.419609280,0
1188.275539040,1
1188.449802560,0
1189.347948160,1
1189.427500640,0
1190.294707840,1
1190.443574240,0
1191.316236160,1
1191.422519680,0
1192.308898240,1
1192.420694240,0
1193.310383840,1
1193.417340480,0
1194.300287840,1
1194.422120480,0
1195.306442560,1
1195.411869760,0
1196.313775040,1
1196.415056800,0
1197.303565760,1
1197.428994080,0
1198.306979680,1
1198.429802240,0
1199.303633600,1
1199.419089120,0
1200.297572000,1
1200.410095840,0
1201.303142080,1
1201.427492000,0
1202.301224480,1
1202.400457760,0
1203.312309120,1
1203.509101920,0
1204.300661760,1
1204.415209120,0
1205.306257280,1
1205.420923520,0
1205.755214400,1
1205.762982240,0
1206.298778880,1
1206.400280000,0
1206.969996960,1
1206.986974720,0
1207.112831040,1
1207.350409760,0
1207.435976960,1
1207.452107360,0
1207.497231840,1
1208.312998560,0
1208.514011040,1
1209.103395040,0
1209.111481600,1
1209.214972160,0
1209.224654400,1
1209.245476800,0
1209.248761920,1
1209.325572480,0
1209.342967840,1
1209.438018720,0
1209.518290880,1
1209.535413920,0
1210.292275360,1
1210.632244960,0
1210.642544000,1
1210.912238080,0
1211.073507680,1
1211.076725280,0
1211.297154400,1
1211.543282560,0
1212.295882560,1
1212.432775200,0
1213.307462240,1
1213.432114400,0
1213.982804000,1
1214.013708480,0
1214.268035520,1
1214.282945600,0
1214.293354880,1
1214.421410880,0
1215.297208640,1
1215.438973760,0
1216.300452800,1
1216.437286240,0
1217.314400800,1
1217.513848640,0
1218.303688640,1
1218.516030720,0
1219.299214720,1
1219.530308160,0
1220.305710240,1
1220.526982400,0
1221.314070080,1
1221.433263360,0
1222.304161440,1
1222.515635520,0
1223.309527360,1
1223.439032000,0
1224.303621760,1
1224.521103840,0
1225.315829280,1
1225.433319040,0
1226.302885760,1
1226.532171840,0
1227.311068480,1
1227.423829280,0
1228.309893760,1
1228.508501280,0
1229.297376000,1
1229.513797920,0
1230.309397280,1
1230.409389280,0
1231.305570400,1
1231.511709600,0
1232.310981600,1
1232.408393760,0
1233.305020320,1
1233.506695360,0
1234.315785120,1
1234.409320000,0
1235.303791360,1
1235.507913760,0
1236.310269760,1
1236.428246560,0
1237.300768480,1
1237.522882880,0
1238.307395520,1
1238.518365120,0
1239.302301120,1
1239.624132480,0
1239.638456320,1
1239.653298560,0
1240.306283040,1
1240.609797920,0
1241.295289760,1
1241.534648000,0
1241.573410240,1
1241.592300480,0
1241.737648480,1
1241.778857280,0
1242.286654880,1
1242.653341600,0
1242.906902080,1
1242.933444000,0
1243.300397280,1
1243.430158560,0
1244.299455200,1
1244.827066080,0
1245.024372000,1
1245.057877280,0
1245.294071360,1
1245.413762560,0
1246.008763680,1
1246.027181760,0
1246.294172160,1
1246.425331840,0
1247.294911520,1
1247.412473120,0
1247.640002560,1
1247.647124320,0
1248.295432320,1
1248.462217120,0
1249.298650560,1
1249.418090560,0
1250.305183520,1
1250.425345760,0
1251.294798400,1
1251.440242240,0
1252.319884800,1
1252.407752000,0
1253.293528640,1
1253.504174400,0
1254.292319200,1
1254.443339520,0
1255.292971840,1
1255.425945600,0
1256.325475040,1
1256.421273920,0
1257.308178720,1
1257.416415360,0
1258.304815520,1
1258.416044800,0
1259.306424480,1
1259.418000480,0
1260.308520320,1
1260.414506240,0
1261.306598400,1
1261.408555200,0
1262.304243040,1
1262.414793760,0
1263.310870240,1
1263.510854880,0
1264.296704640,1
1264.412487840,0
1265.307132480,1
1265.400927040,0
1266.302625920,1
1266.419448160,0
1267.301527040,1
1267.514918880,0
1268.307330080,1
1268.513608320,0
1269.305782080,1
1269.424512800,0
1270.313928800,1
1270.413984640,0
1271.303085760,1
1271.508133120,0
1271.859949440,1
1271.865875840,0
1272.295968800,1
1272.421083520,0
1273.293735840,1
1273.611042080,0
1273.931397440,1
1273.941356960,0
1274.101081760,1
1274.131702560,0
1274.219094880,1
1274.253960480,0
1274.294320480,1
1274.408033760,0
1274.740499680,1
1274.765475520,0
1275.302339520,1
1275.420187200,0
1275.469344160,1
1275.503952640,0
1275.953672480,1
1275.970544480,0
1276.301253440,1
1276.419060480,0
1276.593579680,1
1276.600046720,0
1277.286545600,1
1277.524038560,0
1277.572610720,1
1277.629059360,0
1278.299931360,1
1278.517726240,0
1279.299190560,1
1279.537013440,0
1280.103663200,1
1280.117976640,0
1280.285414080,1
1280.533136160,0
1280.905944320,1
1280.927162880,0
1281.025798560,1
1281.044524960,0
1281.296402560,1
1281.496050240,0
1282.301799360,1
1282.518021760,0
1283.299955040,1
1283.453277280,0
1284.313892800,1
1284.501345600,0
1284.512279360,1
1284.524589760,0
1285.329225760,1
1285.421439520,0
1286.306087680,1
1286.545342080,0
1287.319514560,1
1287.408258560,0
1288.320953600,1
1288.506811840,0
1289.304025120,1
1289.509241440,0
1290.298064800,1
1290.416193760,0
1291.306789920,1
1291.518244480,0
1292.304852640,1
1292.411827360,0
1293.310290240,1
1293.519479520,0
1294.305052960,1
1294.521034240,0
1295.296060320,1
1295.452079040,0
1296.308845600,1
1296.416284800,0
1297.312205600,1
1297.515103680,0
1298.296954080,1
1298.505866720,0
1299.300335360,1
1299.615094560,0
1300.296919680,1
1300.610631680,0
1301.296965280,1
1301.521071520,0
1302.298056640,1
1302.643242080,0
1303.303106240,1
1303.456468960,0
1304.302067200,1
1304.821124640,0
1304.972398240,1
1304.978398240,0
1305.291106560,1
1305.426345920,0
1306.284637120,1
1306.476704000,0
1306.594816160,1
1306.736529920,0
1306.798831040,1
