Time [s],Channel 0
1518.731006400,1
1518.849240000,0
1519.731039520,1
1519.948930080,0
1520.731926080,1
1520.946942560,0
1521.729713120,1
1522.053830080,0
1522.736824160,1
1523.053357920,0
1523.732202720,1
1524.071822880,0
1524.727965600,1
1525.047845440,0
1525.731830720,1
1525.858906080,0
1526.732294080,1
1527.267378880,0
1527.732152640,1
1527.863408320,0
1528.728240320,1
1528.849841440,0
1529.726883680,1
1529.852744160,0
1530.733016160,1
1530.851595360,0
1531.728356160,1
1531.894690240,0
1532.731022240,1
1532.877288000,0
1533.730972320,1
1533.854444800,0
1534.726836960,1
1534.877566880,0
1535.731008000,1
1535.870433760,0
1536.731826720,1
1536.882228480,0
1537.726261600,1
1537.865936000,0
1538.734220640,1
1538.861556640,0
1539.730247840,1
1539.852314400,0
1540.728594400,1
1540.855175840,0
1541.729946880,1
1541.850341760,0
1542.726190720,1
1542.860758720,0
1543.728795680,1
1543.850562400,0
1544.729952000,1
1544.861150240,0
1545.727907520,1
1545.950382880,0
1546.729130080,1
1546.851978880,0
1547.728613440,1
1547.844471200,0
1548.734684000,1
1548.856628320,0
1549.731065760,1
1549.965580320,0
1550.727917920,1
1550.965774720,0
1551.734851200,1
1551.843885440,0
1552.725697120,1
1552.855556960,0
1553.731801120,1
1553.950945280,0
1554.728647040,1
1554.854670400,0
1555.734840160,1
1555.851075680,0
1556.735092480,1
1556.849905280,0
1557.737423040,1
1557.861188640,0
1558.730609120,1
1558.851819360,0
1559.723268000,1
1559.947105760,0
1560.737292480,1
1560.968861440,0
1561.731912960,1
1561.946735040,0
1562.735445120,1
1562.943340320,0
1563.732505120,1
1563.861291360,0
1564.726310880,1
1564.950143680,0
1565.725943520,1
1565.845310240,0
1566.726016000,1
1566.959547840,0
1567.731818080,1
1567.848555040,0
1568.729659360,1
1568.903386080,0
1569.721778240,1
1569.956668160,0
1570.729305280,1
1570.967120320,0
1571.723709600,1
1571.953074880,0
1572.730004000,1
1572.853144160,0
1573.735340800,1
1573.856707840,0
1574.718714720,1
1574.851256960,0
1574.897101600,1
1574.905828160,0
1575.732150080,1
1575.962024160,0
1576.728369760,1
1576.987820160,0
1577.726656000,1
1577.962135680,0
1578.727441120,1
1578.855629120,0
1579.727889600,1
1579.951599360,0
1580.733014560,1
1580.959023040,0
1581.727097280,1
1582.055718080,0
1582.731265280,1
1583.054263040,0
1583.731041920,1
1583.956141600,0
1584.733080800,1
1585.059893280,0
1585.097423680,1
1585.128952000,0
1585.734436160,1
1585.859419680,0
1586.735967040,1
1587.280426080,0
1587.721441760,1
1587.847007520,0
1588.728437760,1
1588.844004800,0
1589.722619680,1
1589.846612000,0
1590.734014080,1
1590.850258240,0
1591.730172160,1
1591.852456480,0
1592.727768800,1
1592.838571200,0
1593.736528160,1
1593.849408800,0
1594.734964480,1
1594.845158080,0
1595.733032640,1
1595.858196800,0
1596.729895360,1
1596.857943360,0
1597.732489600,1
1597.848807680,0
1598.725804320,1
1598.854748640,0
1599.733217600,1
1599.858246720,0
1600.733666400,1
1600.840727200,0
1601.726211840,1
1601.855406080,0
1602.733865920,1
1602.858111680,0
1603.733522720,1
1603.843611840,0
1604.727311040,1
1604.864533760,0
1605.728204160,1
1605.993145600,0
1606.726080160,1
1606.853353760,0
1607.730666880,1
1607.864566400,0
1608.731965120,1
1608.868003360,0
1609.724306400,1
1609.946260640,0
1610.718051360,1
1610.949400160,0
1611.728358080,1
1611.851599520,0
1612.724306720,1
1612.849313440,0
1613.730776480,1
1613.990852320,0
1614.724859040,1
1614.857667520,0
1615.724532160,1
1615.844032000,0
1616.735270240,1
1616.847323200,0
1617.738784480,1
1617.852160960,0
1618.728247040,1
1618.939656960,0
1619.731763360,1
1619.948037120,0
1620.732649920,1
1620.952610720,0
1621.727392800,1
1621.949658080,0
1622.727306080,1
1622.958021760,0
1623.726975360,1
1623.857347360,0
1624.719117760,1
1624.965655840,0
1625.731272640,1
1625.847140160,0
1626.727810880,1
1626.984418560,0
1627.736062240,1
1627.849433760,0
1628.728151360,1
1628.851550720,0
1629.727276160,1
1629.957869120,0
1630.728880160,1
1630.942719680,0
1631.730039040,1
1631.950350080,0
1632.733108000,1
1632.852168000,0
1633.725319200,1
1633.839155200,0
1634.730613120,1
1634.943424800,0
1635.731720320,1
1635.847032960,0
1636.727852960,1
1636.859305600,0
1637.723020960,1
1637.867203520,0
1638.730836160,1
1638.858658720,0
1639.728795520,1
1639.951380640,0
1640.726510720,1
1640.955877440,0
1641.731725760,1
1642.063813440,0
1642.730478080,1
1643.045129440,0
1643.720794400,1
1643.974642400,0
1644.725626880,1
1645.061215360,0
1645.729024480,1
1645.842202240,0
1646.720204480,1
1647.270132640,0
1647.727547360,1
1647.854180480,0
1648.732946880,1
1648.860693760,0
1649.730740160,1
1649.851740640,0
1650.725373280,1
1650.852653280,0
1651.723936000,1
1651.857234240,0
1652.730624640,1
1652.858808800,0
1653.726589760,1
1653.856788480,0
1654.724283040,1
1654.854703840,0
1655.725702400,1
1655.877643680,0
1656.730826720,1
1656.861980800,0
1657.719901920,1
1657.858736320,0
1658.720785280,1
1658.856152000,0
1659.734337760,1
1659.853532640,0
1660.723818400,1
1660.839362880,0
1661.728671360,1
1661.848020800,0
1662.732322880,1
1662.861808160,0
1663.727168800,1
1663.855639040,0
1664.733819680,1
1664.851420000,0
1665.722118080,1
1665.946516320,0
1666.720856960,1
1666.853124160,0
1667.724038240,1
1667.841024320,0
1668.727366560,1
1668.852386400,0
1669.730195360,1
1669.967273280,0
1670.733412480,1
1670.948145280,0
1671.731580160,1
1671.865761920,0
1672.735461600,1
1672.860607840,0
1673.730815680,1
1673.944399520,0
1674.731230880,1
1674.868412640,0
1675.725627840,1
1675.851010400,0
1676.729240640,1
1676.854325280,0
1677.729547840,1
1677.842631360,0
1678.726888480,1
1678.844070560,0
1679.727519840,1
1679.945275200,0
1680.732007680,1
1680.964081600,0
1681.727970400,1
1681.953260640,0
1682.731394880,1
1682.949358560,0
1683.730152480,1
1683.848751840,0
1684.725703680,1
1684.940070400,0
1685.727009760,1
1685.848380000,0
1686.724127040,1
1686.952140800,0
1687.729606880,1
1687.893639200,0
1688.727250400,1
1688.854293280,0
1689.729744160,1
1689.954217760,0
1690.725552160,1
1690.956955520,0
1691.735102880,1
1691.950535840,0
1692.725936160,1
1692.845094080,0
1693.724210080,1
1693.856334080,0
1694.727047840,1
1694.952487040,0
1695.719848160,1
1695.851837920,0
1696.726159520,1
1696.868370080,0
1697.714901760,1
1697.983869120,0
1698.722148480,1
1698.846158560,0
1699.724287680,1
1700.020649920,0
1700.728407040,1
1700.952237440,0
1701.725420160,1
1702.058769120,0
1702.721819520,1
1703.051489920,0
1703.727009280,1
1704.054964160,0
1704.723458720,1
1705.054027360,0
1705.721034080,1
1705.872896640,0
1706.731391680,1
1707.259560640,0
1707.736124480,1
1707.844677280,0
1708.725435840,1
1708.845513440,0
1709.733061600,1
1709.846079200,0
1710.725038880,1
1710.860457920,0
1711.724572640,1
1711.883548160,0
1712.726470880,1
1712.856037600,0
1713.728600480,1
1713.859935520,0
1714.729542400,1
1714.880041600,0
1715.733514720,1
1715.843615040,0
1716.722451840,1
1716.858353280,0
1717.735379680,1
1717.872316960,0
1718.716774240,1
1718.858796640,0
1719.726110560,1
1719.850403840,0
1720.727696000,1
1720.869316320,0
1721.726871040,1
1721.845274080,0
1722.731090080,1
1722.843596640,0
1723.725551360,1
1723.864286240,0
1724.726525280,1
1724.840449120,0
1725.730332160,1
1725.952619680,0
1726.726388800,1
1726.839443040,0
1727.730072960,1
1727.857693760,0
1728.722975840,1
1728.850753920,0
1729.721967680,1
1729.951161280,0
1730.729694560,1
1730.951675840,0
1731.733355680,1
1731.837997920,0
1732.727049120,1
1732.862737760,0
1733.723658720,1
1733.954083200,0
1734.726849600,1
1734.850567840,0
1735.723881440,1
1735.849839840,0
1736.722252640,1
1736.840220160,0
1737.724453120,1
1737.850112320,0
1738.723744160,1
1738.859040000,0
1739.723741440,1
1739.965328320,0
1740.733802240,1
1740.957035680,0
1741.726882560,1
1741.937257120,0
1742.729666720,1
1742.939987520,0
1743.732902880,1
1743.842271200,0
1744.719794720,1
1744.946465440,0
1745.732234080,1
1745.852647200,0
1746.727389760,1
1746.956511840,0
1747.728238080,1
1747.845525920,0
1748.729220320,1
1748.862622560,0
1749.723540640,1
1749.953202240,0
1750.726251520,1
1750.972244000,0
1751.731530720,1
1751.957896800,0
1752.721397600,1
1752.842555520,0
1753.731060320,1
1753.947916800,0
1754.726310560,1
1754.848427840,0
1755.721435360,1
1755.847072480,0
1756.728616000,1
1756.862779040,0
1757.428624320,1
1757.486132160,0
1757.722523200,1
1757.845669440,0
1758.727660320,1
1758.846923840,0
1759.731215680,1
1759.949618560,0
1760.732353600,1
1760.947592960,0
1761.721965120,1
1762.062324960,0
1762.730710080,1
1763.056149760,0
1763.730102880,1
1763.940870080,0
1764.727817120,1
1765.049756640,0
1765.729888160,1
1765.847681440,0
1766.728361760,1
1767.247262720,0
1767.728787680,1
1767.838845920,0
1768.734645120,1
1768.855267840,0
1769.723283840,1
1769.845356000,0
1770.726161280,1
1770.871904160,0
1771.722305120,1
1771.850309920,0
1772.725430880,1
1772.849708480,0
1773.729876960,1
1773.847224320,0
1774.728483520,1
1774.857926720,0
1775.722447680,1
1775.859007200,0
1776.726097120,1
1776.841998400,0
1777.720087360,1
1777.852728800,0
1778.738552800,1
1778.844286080,0
1779.729016480,1
1779.851449280,0
1780.722636640,1
1780.877187520,0
1781.719585120,1
1781.855395040,0
1782.725355520,1
1782.841182720,0
1783.721734240,1
1783.851756320,0
1784.721681760,1
1784.837737120,0
1785.730234400,1
1785.956699520,0
1786.726257120,1
1786.841891040,0
1787.729361280,1
1787.864494880,0
1788.725758240,1
1788.846542080,0
1789.724815520,1
1789.943746240,0
1790.719172800,1
1790.949160000,0
1791.403067360,1
1791.430944000,0
1791.730593120,1
1791.846984800,0
1792.723644480,1
1792.841939840,0
1793.722416320,1
1793.959594880,0
1794.728493440,1
1794.839895040,0
1795.726051360,1
1795.853025120,0
1796.730847840,1
1796.845699360,0
1797.727528800,1
1797.847443200,0
1798.720833120,1
1798.849036480,0
1799.727602400,1
1799.960362560,0
1800.720445920,1
1800.965233760,0
1801.729551680,1
1801.939459040,0
1802.724518240,1
1802.948814720,0
1803.726244480,1
1803.837405440,0
1804.728083520,1
1804.946111200,0
1805.728392960,1
1805.866434080,0
1806.731880800,1
1806.943456160,0
1807.730096640,1
1807.860364960,0
1808.722879360,1
1808.845271360,0
1809.730516480,1
1809.962846880,0
1810.723915360,1
1810.975361760,0
1811.727896320,1
1811.939112320,0
1812.725035680,1
1812.857864960,0
1813.727901920,1
1814.330474560,0
1814.721786080,1
1814.840360480,0
1815.713619520,1
1815.836801600,0
1816.724191200,1
1816.835000000,0
1817.729506720,1
1817.947626880,0
1818.721701280,1
1818.886701920,0
1819.725049920,1
1819.948774720,0
1820.277933120,1
1820.329266880,0
1820.721006560,1
1820.961269760,0
1821.723353440,1
1822.043307840,0
1822.724922720,1
1823.045412160,0
1823.725512640,1
1824.039594880,0
1824.726428480,1
1825.040067840,0
1825.731084000,1
1825.840468320,0
1826.725232960,1
1827.250473600,0
1827.721114880,1
1827.868070720,0
1828.724559520,1
1828.842062080,0
1829.718036320,1
1829.852656480,0
1830.732113440,1
1830.857556320,0
1831.726560960,1
1831.853472160,0
1832.727083840,1
1832.857790560,0
1833.725872640,1
1833.844381920,0
1834.719903520,1
1834.846812320,0
1835.562096640,1
1835.579096960,0
1835.722754560,1
1835.844735040,0
1836.723079680,1
1836.844233920,0
1837.720187840,1
1837.851233120,0
1838.727489120,1
1838.854245120,0
1839.721042080,1
1839.854293120,0
1840.723431840,1
1840.861715040,0
1841.719931520,1
1841.848597280,0
1842.732599840,1
1842.864599840,0
1843.724851360,1
1843.859273600,0
1844.724511680,1
1844.911457920,0
1845.729537120,1
1845.956116640,0
1846.719132800,1
1846.868314560,0
1847.731931520,1
1847.848448640,0
1848.724189600,1
1848.842184960,0
1849.717535040,1
1849.943824640,0
1850.726071840,1
1850.946747840,0
1851.724236480,1
1851.844127360,0
1852.728634080,1
1852.858607360,0
1853.724385920,1
1853.970948640,0
1854.724671840,1
1854.834120960,0
1855.724320800,1
1855.853436320,0
1856.725976160,1
1856.838200640,0
1857.730040800,1
1857.846157600,0
1858.721037120,1
1858.849244800,0
1859.725270240,1
1859.975773920,0
1860.721908000,1
1860.952221760,0
1861.724993920,1
1861.934267680,0
1862.719740480,1
1862.944990880,0
1863.714101280,1
1863.863131680,0
1864.717555520,1
1864.951950560,0
1865.722276000,1
1865.839254400,0
1866.721584000,1
1866.941206560,0
1867.717844480,1
1867.852989120,0
1868.719728000,1
1868.851095680,0
1869.720785600,1
1869.956906240,0
1870.722916160,1
1870.940610880,0
1871.719752320,1
1871.959192640,0
1872.730450080,1
1872.842486240,0
1873.718592000,1
1873.948272960,0
1874.726825600,1
1874.856782560,0
1875.721028800,1
1875.854243680,0
1876.727068960,1
1876.953131200,0
1877.723536160,1
1877.880788160,0
1878.728208640,1
1878.854403040,0
1879.725242560,1
1879.942449920,0
1880.726602240,1
1880.958247520,0
1881.731866720,1
1882.074908960,0
1882.726331680,1
1883.039689120,0
1883.726324960,1
1884.044370080,0
1884.729556000,1
1885.033561280,0
1885.727542240,1
1885.852145600,0
1886.722168960,1
1887.247383840,0
1887.725577760,1
1887.879413920,0
1888.723893600,1
1888.840895200,0
1889.721057280,1
1889.858966880,0
1890.727847360,1
1890.860523680,0
1891.727364000,1
1891.838055200,0
1892.672129600,1
1892.680629920,0
1892.725614240,1
1892.845135200,0
1893.723234880,1
1893.842935040,0
1894.723340960,1
1894.859514400,0
1895.724942400,1
1895.865011200,0
1896.725544800,1
1896.841633920,0
1897.722950720,1
1897.858312480,0
1898.012873120,1
1898.018186880,0
1898.720224480,1
1898.838962240,0
1899.722677920,1
1899.866899040,0
1900.720570400,1
1900.843997920,0
1901.711739040,1
1901.847920800,0
1902.724039040,1
1902.868493600,0
1903.720499200,1
1903.859791680,0
1904.720663360,1
1904.856254880,0
1904.997500000,1
1905.013136480,0
1905.018826240,1
1905.028868640,0
1905.726519840,1
1905.951717920,0
1906.727022080,1
1906.840860000,0
1907.724574560,1
1907.852897120,0
1908.725376000,1
1908.850330400,0
1909.724852640,1
1909.945298400,0
1910.721286720,1
1910.942563040,0
1911.720366560,1
1911.840345440,0
1912.724125440,1
1912.859945120,0
1913.724321280,1
1913.957313760,0
1914.724496480,1
1914.838153760,0
1915.724949760,1
1915.848027360,0
1916.723260800,1
1916.838417600,0
1917.722287520,1
1917.852416320,0
1918.724787040,1
1918.842694400,0
1919.726993120,1
1919.947001440,0
1920.723538720,1
1920.943596800,0
1921.728968160,1
1921.947346240,0
1922.713375840,1
1922.946323680,0
1923.725040640,1
1923.850042240,0
1924.724761920,1
1924.957936160,0
1925.714070720,1
1925.856359040,0
1926.728392640,1
1926.940540320,0
1927.728007040,1
1927.846372800,0
1928.725024480,1
1928.843126400,0
1929.714767040,1
1929.953492160,0
1930.735064960,1
1930.944264960,0
1931.727738880,1
1931.962294240,0
1932.722481760,1
1932.856517440,0
1933.723017120,1
1933.959880960,0
1934.725133120,1
1934.827399040,0
1935.727158720,1
1935.845003680,0
1936.720428160,1
1936.947599040,0
1937.719585920,1
1937.939053120,0
1938.721166240,1
1938.858878240,0
1939.724375040,1
1939.952240960,0
1940.728892960,1
1940.935363200,0
1941.726100160,1
1942.034092800,0
1942.721724480,1
1943.049499360,0
1943.719583520,1
1943.942482240,0
1944.719564800,1
1945.044800800,0
1945.724775680,1
1945.841818400,0
1946.730898720,1
1947.233193440,0
1947.716430560,1
1947.862546400,0
1948.721667200,1
1948.862486400,0
1949.726320000,1
1949.854367360,0
1950.719253760,1
1950.851849280,0
1950.945714880,1
1950.950889440,0
1951.720187840,1
1951.874286880,0
1952.722517440,1
1952.849767680,0
1953.727531840,1
1953.846906880,0
1954.722885280,1
1954.853263520,0
1955.724429120,1
1955.864961280,0
1956.721349280,1
1956.888348480,0
1957.723999360,1
1957.860481440,0
1958.716429920,1
1958.843054560,0
1959.720826400,1
1959.855094240,0
1960.721974400,1
1960.876865120,0
1961.731242080,1
1961.845746080,0
1962.720675360,1
1962.846970400,0
1963.723139520,1
1963.863858080,0
1964.728763680,1
1964.861779680,0
1965.724087360,1
1965.945408480,0
1966.726941760,1
1966.839998080,0
1967.732843520,1
1967.833381920,0
1968.719459360,1
1968.865436800,0
1969.720041600,1
1969.984382880,0
1970.721762080,1
1970.932380160,0
1971.720536000,1
1971.843671680,0
1972.725620640,1
1972.847560960,0
1973.709107840,1
1973.934207200,0
1974.721736160,1
1974.836839200,0
1975.722166880,1
1975.851963040,0
1976.724597920,1
1976.845483680,0
1977.726605280,1
1977.842415360,0
1978.721945440,1
1978.854022560,0
1979.723869280,1
1979.965342240,0
1980.719793600,1
1980.944048480,0
1981.724512480,1
1981.937662560,0
1982.719385280,1
1982.956499520,0
1983.726377600,1
1983.851609440,0
1984.717136800,1
1984.949936320,0
1985.721304320,1
1985.860410240,0
1986.714682720,1
1986.944198240,0
1987.723502560,1
1987.844064960,0
1988.724878720,1
1988.834655200,0
1989.717788160,1
1989.938867680,0
1990.721236320,1
1990.947196000,0
1991.718656000,1
1991.957376800,0
1992.727194400,1
1992.868518880,0
1993.720350720,1
1993.945574240,0
1994.728577120,1
1994.849048160,0
1995.722423040,1
1995.947483520,0
1996.721176800,1
1996.850432800,0
1997.709480640,1
1997.838324160,0
1998.720762560,1
1998.849787040,0
1999.722950880,1
1999.931024320,0
2000.722904640,1
2000.939829920,0
2001.716470560,1
2002.048659520,0
2002.715812160,1
2003.052556960,0
2003.718361440,1
2004.034946880,0
2004.718605920,1
2005.037192960,0
2005.725078080,1
2005.826652320,0
2006.724015840,1
2007.239708480,0
2007.720427360,1
2007.838947680,0
2008.729792800,1
2008.833202880,0
2009.723545120,1
2009.834934080,0
2010.718275200,1
2010.868181440,0
2011.456699040,1
2011.485653920,0
2011.722447840,1
2011.846531200,0
2012.722112320,1
2012.847993600,0
2013.721063200,1
2013.861457600,0
2014.715108800,1
2014.849838880,0
2015.724536800,1
2015.842994720,0
2016.714968480,1
2016.836266880,0
2017.720069760,1
2017.843563680,0
2018.720842240,1
2018.832754400,0
2019.727099040,1
2019.841427040,0
2020.725250400,1
2020.841764640,0
2021.722143040,1
2021.844531680,0
2022.715852960,1
2022.834286400,0
2023.720144480,1
2023.861564640,0
2024.716621120,1
2024.834213600,0
2025.717902240,1
2025.951052480,0
2026.725995200,1
2026.855532320,0
2027.721407840,1
2027.838141440,0
2028.715306080,1
2028.851997440,0
2029.718515360,1
2029.937551040,0
2030.722720960,1
2030.937028960,0
2031.729359680,1
2031.861018720,0
2032.721732960,1
2032.838850720,0
2033.723743200,1
2033.940604480,0
2034.717620960,1
2034.850670080,0
2035.720192000,1
2035.851528320,0
2036.715374720,1
2036.854857760,0
2037.713432480,1
2037.848372320,0
2038.714807680,1
2038.852978080,0
2039.714031840,1
2039.952421760,0
2040.725769120,1
2040.950696160,0
2041.720361920,1
2041.935209280,0
2042.709461760,1
2042.932441280,0
2043.722520320,1
2043.871532160,0
2044.720595840,1
2044.938735680,0
2045.720210240,1
2045.860317600,0
2046.714407040,1
2046.950997920,0
2047.727455040,1
2047.852222400,0
2048.730040000,1
2048.845688000,0
2049.716759520,1
2049.950314400,0
2050.721030240,1
2050.943022400,0
2051.723472160,1
2051.947193440,0
2052.718070080,1
2052.845625280,0
2053.720927840,1
2053.942329280,0
2054.723076960,1
2054.843278560,0
2055.718920000,1
2055.941525120,0
2056.720421920,1
2056.840108320,0
2057.713175360,1
2057.931521280,0
2058.723626880,1
2058.849021280,0
2059.726574240,1
2059.930342080,0
2060.720968000,1
2060.954455840,0
2061.716486560,1
2062.039474720,0
2062.720792000,1
2063.039363520,0
2063.716567360,1
2063.926389440,0
2064.718699040,1
2065.047467680,0
2065.717337760,1
2065.853510080,0
2066.720338880,1
2067.233704320,0
2067.711723520,1
2067.838314880,0
2068.726650240,1
2068.858651200,0
2069.722844000,1
2069.843349760,0
2070.712910080,1
2070.851706720,0
2071.728088000,1
2071.848494560,0
2072.716533920,1
2072.841302080,0
2073.716241120,1
2073.854014240,0
2074.720199040,1
2074.844397600,0
2075.715834400,1
2075.841559680,0
2076.716553600,1
2076.854559040,0
2077.717854880,1
2077.847456480,0
2078.716053280,1
2078.827602880,0
2079.718717440,1
2079.847991840,0
2080.725723680,1
2080.849513280,0
2081.723613760,1
2081.873859680,0
2082.720946240,1
2082.836773760,0
2083.718714720,1
2083.835364480,0
2084.724146240,1
2084.869529760,0
2085.719287680,1
2085.966250240,0
2086.723958400,1
2086.858700000,0
2087.721845760,1
2087.838920160,0
2088.718974240,1
2088.837321280,0
2089.724676960,1
2089.953255520,0
2090.722800960,1
2090.953613120,0
2091.732168960,1
2091.846219520,0
2092.720353600,1
2092.839608480,0
2093.725398560,1
2093.937895840,0
2094.715063680,1
2094.846494880,0
2095.718018560,1
2095.843076960,0
2096.723583840,1
2096.840033440,0
2097.724129120,1
2097.838422240,0
2098.725647360,1
2098.832993280,0
2099.723756320,1
2099.934705440,0
2100.711491200,1
2100.943270080,0
2101.720571840,1
2101.942674400,0
2102.724035200,1
2102.929191040,0
2103.719556000,1
2103.833597920,0
2104.711551200,1
2104.962951360,0
2105.716370720,1
2105.849035840,0
2106.707525120,1
2106.939521760,0
2107.721905920,1
2107.841629440,0
2108.717460000,1
2108.903183360,0
2109.719433280,1
2109.988421760,0
2110.720322720,1
2110.948652160,0
2111.721597280,1
2111.944156800,0
2112.723987680,1
2112.853806560,0
2113.715609440,1
2113.945112480,0
2114.720209600,1
2114.841327680,0
2115.716767360,1
2115.942591680,0
2116.715112640,1
2116.966922400,0
2117.667811200,1
2117.693100480,0
2117.709472960,1
2117.846056480,0
2118.716522720,1
2118.870893760,0
2119.713264480,1
2119.959212320,0
2120.718525120,1
2120.938743840,0
2121.726733920,1
2122.036914880,0
2122.710557920,1
2123.032495840,0
2123.717517120,1
2123.965844800,0
2124.725109760,1
2125.051797920,0
2125.723259200,1
2125.840257280,0
2126.729699200,1
2127.256920960,0
2127.727932640,1
2127.835846400,0
2128.720516320,1
2128.857765600,0
2129.717088160,1
2129.840880640,0
2130.720083520,1
2130.838987680,0
2131.719476800,1
2131.842160160,0
2132.720703520,1
2132.831615840,0
2133.726229600,1
2133.838464480,0
2134.718124640,1
2134.839811680,0
2135.720363520,1
2135.832710240,0
2136.721804000,1
2136.852320000,0
2137.715703840,1
2137.857721600,0
2138.718798400,1
2138.840935360,0
2139.722060320,1
2139.825199200,0
2140.715978720,1
2140.838885280,0
2141.716100000,1
2141.838968160,0
2142.720238080,1
2142.849506720,0
2143.717470240,1
2143.836876800,0
2144.717179360,1
2144.862792640,0
2145.723606560,1
2145.955812640,0
2146.725371520,1
2146.844213440,0
2147.719998400,1
2147.861158560,0
2148.719391200,1
2148.833668160,0
2149.718543200,1
2149.932436480,0
2150.722911680,1
2150.945728320,0
2151.719650880,1
2151.877232160,0
2152.720657280,1
2152.872222720,0
2153.715954560,1
2153.951110560,0
2154.715585280,1
2154.831652000,0
2155.718738240,1
2155.832594240,0
2156.724136000,1
2156.860188480,0
2157.720282720,1
2157.840318880,0
2158.715140480,1
2158.832792480,0
2159.720946880,1
2159.945902080,0
2160.717078880,1
2160.959116800,0
2161.718859520,1
2161.947914240,0
2162.712773760,1
2162.959495520,0
2163.715402080,1
2163.859877280,0
2164.721664960,1
2164.941539360,0
2165.717952960,1
2165.831232800,0
2166.721900800,1
2166.966108640,0
2167.722779360,1
2167.833028000,0
2168.715484160,1
2168.849431360,0
2169.712747520,1
2169.941294720,0
2170.723273760,1
2170.939899200,0
2171.713884960,1
2171.941138880,0
2172.715400640,1
2172.832521600,0
2173.717891200,1
2173.932976800,0
2174.720565600,1
2174.831081760,0
2175.713472640,1
2175.938129600,0
2176.724835520,1
2176.954494400,0
2177.720420800,1
2177.958881440,0
2178.717358720,1
2178.841414560,0
2179.720681600,1
2179.951268480,0
2180.720692480,1
2180.944358720,0
2181.719183680,1
2182.044778080,0
2182.719480000,1
2183.044991840,0
2183.723201760,1
2184.028433600,0
2184.719542720,1
2185.043489120,0
2185.706539360,1
2185.848594240,0
2186.719030240,1
2187.238821280,0
2187.718503200,1
2187.830918880,0
2188.721190240,1
2188.836675200,0
2189.716122080,1
2189.847639200,0
2190.714692800,1
2190.867460640,0
2191.718643680,1
2191.848792640,0
2192.715784320,1
2192.852465760,0
2193.714647200,1
2193.851422400,0
2194.719172000,1
2194.842148320,0
2195.714416320,1
2195.834896320,0
2196.725103040,1
2196.855177120,0
2197.717355840,1
2197.845092800,0
2198.717473440,1
2198.845473600,0
2199.719728000,1
2199.848554080,0
2200.712025280,1
2200.850825760,0
2201.717532480,1
2201.839204480,0
2202.717184800,1
2202.876661120,0
2203.713435200,1
2203.860086080,0
2203.870907360,1
2203.881917920,0
2204.722392640,1
2204.844332160,0
2205.713369440,1
2205.942751680,0
2206.721118720,1
2206.848034080,0
2207.715135200,1
2207.845157760,0
2208.709998880,1
2208.854705920,0
2209.721950880,1
2209.938159200,0
2210.722697600,1
2210.941440000,0
2211.713627840,1
2211.848829760,0
2212.718554400,1
2212.883326880,0
2213.714484000,1
2213.934375040,0
2214.721096000,1
2214.858907200,0
2215.719573600,1
2215.839820800,0
2216.723014560,1
2216.852817120,0
2217.720138240,1
2217.855857280,0
2218.722154560,1
2218.839437600,0
2219.718467680,1
2219.941599840,0
2220.725701600,1
2220.936832000,0
2221.713452320,1
2221.951336960,0
2222.714992000,1
2222.931659040,0
2223.720870240,1
2223.845075520,0
2224.710963040,1
2224.940728000,0
2225.717013120,1
2225.834410880,0
2226.723298240,1
2226.932914240,0
2227.718255200,1
2227.851589600,0
2228.716844480,1
2228.832072320,0
2229.718377120,1
2229.933134880,0
2230.722622720,1
2230.953121280,0
2231.713670240,1
2231.974070240,0
2232.715861440,1
2232.844344480,0
2233.717596800,1
2233.979940640,0
2234.712881920,1
2234.931187520,0
2235.718222720,1
2235.841811040,0
2236.718651680,1
2236.832134240,0
2237.717521120,1
2237.852830560,0
2238.708926560,1
2238.837172960,0
2239.715319840,1
2239.955227360,0
2240.719265920,1
2240.947212800,0
2241.717554880,1
2242.059791200,0
2242.711944480,1
2243.043633280,0
2243.715879200,1
2244.065270880,0
2244.730242240,1
2245.033328320,0
2245.713236320,1
2245.837285280,0
2246.716193440,1
2247.236842560,0
2247.721632480,1
2247.827796960,0
2248.718779840,1
2248.858877760,0
2249.717564960,1
2249.845940320,0
2250.718405920,1
2250.836322560,0
2251.716222560,1
2251.848736320,0
2252.713312640,1
2252.854267200,0
2253.722865920,1
2253.844097760,0
2254.717029120,1
2254.841622720,0
2255.709253280,1
2255.839785760,0
2256.719111520,1
2256.843065760,0
2257.715302080,1
2257.855829120,0
2258.718583520,1
2258.852986400,0
2259.724199360,1
2259.834849280,0
2260.716555520,1
2260.834022880,0
2261.712887520,1
2261.843486240,0
2262.716220480,1
2262.846793760,0
2263.719172800,1
2263.837790560,0
2264.723167200,1
2264.840489440,0
2265.719593920,1
2265.942334240,0
2266.715171360,1
2266.838243040,0
2267.722309760,1
2267.863263360,0
2268.709768640,1
2268.832144800,0
2269.713524960,1
2269.939647040,0
2270.716600640,1
2270.935971360,0
2271.715803680,1
2271.848370080,0
2272.717722720,1
2272.844817760,0
2273.717105440,1
2273.933878880,0
2274.717504160,1
2274.836560640,0
2275.713315360,1
2275.861492800,0
2276.712613440,1
2276.842706720,0
2277.715734240,1
2277.845003680,0
2278.706621920,1
2278.852869280,0
2279.710364960,1
2279.941203040,0
2280.716818400,1
2280.945245440,0
